snapped_at,price,market_cap,total_volume
2020-07-20 00:00:00 UTC,0.0011158323969193311,1171579.6427678452,25744.727894562155
2020-07-21 00:00:00 UTC,0.0011616662863385638,1233357.1170505814,48402.81245002733
2020-07-22 00:00:00 UTC,0.001192603999021446,1296936.782049046,35628.93142494627
2020-07-23 00:00:00 UTC,0.0010884656488396943,1183080.7275197543,52876.653821276144
2020-07-24 00:00:00 UTC,0.0013237162293237132,1442157.887899887,102455.0488344634
2020-07-25 00:00:00 UTC,0.0008699656128183735,949112.7665087589,91204.65355476919
2020-07-26 00:00:00 UTC,0.001444735966797397,1574434.3286287994,240779.74411761374
2020-07-27 00:00:00 UTC,0.0014377230332441456,1569974.1668867145,76039.58059776072
2020-07-28 00:00:00 UTC,0.0010837411735073505,1180710.6743713934,88626.86270780115
2020-07-29 00:00:00 UTC,0.0010769724822961813,1173336.3435256928,85008.75609548874
2020-07-30 00:00:00 UTC,0.0010808579177948086,1174075.6417082567,84752.95874411827
2020-07-31 00:00:00 UTC,0.0011330853071987626,1233362.1606648983,88713.25205514191
2020-08-01 00:00:00 UTC,0.0011166028700874474,1222881.023477922,88289.48770678438
2020-08-02 00:00:00 UTC,0.0012060730186410859,1335326.438180028,92815.61276545971
2020-08-03 00:00:00 UTC,0.0009958080863962163,1102061.8744884168,6690.578890976119
2020-08-04 00:00:00 UTC,0.0010122632647704885,1113630.8075165092,7723.6464691383635
2020-08-05 00:00:00 UTC,0.0010236933000073482,1119356.9105286042,9790.943756505489
2020-08-06 00:00:00 UTC,0.000995943843376145,1094534.8691059705,7173.3524510517045
2020-08-07 00:00:00 UTC,0.0010274438850648097,1113867.0874595754,10135.292442258376
2020-08-08 00:00:00 UTC,0.001002984351366597,1093430.3858930732,6710.514789615697
2020-08-09 00:00:00 UTC,0.0010360824481935853,1123160.8241455678,11807.872913255555
2020-08-10 00:00:00 UTC,0.00109502762661039,1185138.1711201295,8307.551146618318
2020-08-11 00:00:00 UTC,0.0012366660509119294,1374525.1511209868,42681.73067546225
2020-08-12 00:00:00 UTC,0.0013581912587667545,1465202.659297224,105730.34955303697
2020-08-13 00:00:00 UTC,0.0013320791238144048,1454730.792189587,92497.86307519911
2020-08-14 00:00:00 UTC,0.00161800492338978,1763047.0623849032,195633.5172557702
2020-08-15 00:00:00 UTC,0.0015787338593706,1768445.5511772211,199753.07346421154
2020-08-16 00:00:00 UTC,0.001442450635165353,1593906.818841737,8020.484548617294
2020-08-17 00:00:00 UTC,0.0015388824591298057,1699692.555234351,5213.274022108954
2020-08-18 00:00:00 UTC,0.0012003907633544612,1350682.519995717,15010.627733383812
2020-08-19 00:00:00 UTC,0.0010380895615070371,1139101.694558439,107967.17706747503
2020-08-20 00:00:00 UTC,0.0013589347344344957,1579612.6897828146,185281.54649064847
2020-08-21 00:00:00 UTC,0.0010969330650041809,1194194.7710949362,105211.12536091215
2020-08-22 00:00:00 UTC,0.0015793761813526904,1672543.4809872862,183041.14138819434
2020-08-23 00:00:00 UTC,0.0012791478489276144,1403558.1567215938,137153.25584532748
2020-08-24 00:00:00 UTC,0.0013075164858017715,1431812.8809227173,99011.77705924139
2020-08-25 00:00:00 UTC,0.0014829531827474749,1626343.034206355,135835.22512201298
2020-08-26 00:00:00 UTC,0.0009897763314060406,1080252.9352888616,87081.97234807802
2020-08-27 00:00:00 UTC,0.0014296479212914882,1569804.1379797512,187245.3796001096
2020-08-28 00:00:00 UTC,0.0013950614248196746,1529530.994450626,14104.72232154916
2020-08-29 00:00:00 UTC,0.0013306314158301974,1443604.1489269838,81647.75084437885
2020-08-30 00:00:00 UTC,0.0014965152463918725,1634400.9927111336,91032.78789112448
2020-08-31 00:00:00 UTC,0.0015434614750165728,1686018.5404564189,94874.64129421639
2020-09-01 00:00:00 UTC,0.0015724482862109852,1742096.6924968916,75641.67105296715
2020-09-02 00:00:00 UTC,0.001687794791585144,1887941.0398427497,84890.28190380232
2020-09-03 00:00:00 UTC,0.0013669963560768742,1557441.1239785957,104365.013931123
2020-09-04 00:00:00 UTC,0.001149569221425046,1256874.7035506803,159609.0917596662
2020-09-05 00:00:00 UTC,0.0011874303356306055,1437596.9333357215,158798.05344494327
2020-09-06 00:00:00 UTC,0.0011161408653502624,1214155.3221806565,145062.80838787134
2020-09-07 00:00:00 UTC,0.0012066878770799728,1332372.4348053106,140388.92089494754
2020-09-08 00:00:00 UTC,0.0010964673337754889,823379.1208331584,11197.649354209836
2020-09-09 00:00:00 UTC,0.0008012747567118887,916197.9777249695,93351.09226196916
2020-09-10 00:00:00 UTC,0.0008197653453760235,865173.4723259697,111578.78843563994
2020-09-11 00:00:00 UTC,0.0009671254789647545,1062391.4497811082,157697.76860847708
2020-09-12 00:00:00 UTC,0.0011091108493093995,1218043.6790318438,11091.982118376254
2020-09-13 00:00:00 UTC,0.0011354778024041884,1241575.3856419069,9932.024726850494
2020-09-14 00:00:00 UTC,0.0010464351966119896,1147853.7562299932,10365.048744126794
2020-09-15 00:00:00 UTC,0.0010367322260739372,1125909.7785405205,10848.069766792356
2020-09-16 00:00:00 UTC,0.0010127443957461668,1129817.4019901503,10717.578242955584
2020-09-17 00:00:00 UTC,0.001028126159022897,1124051.810181296,12004.07226725784
2020-09-18 00:00:00 UTC,0.001086318063750074,1196008.256636198,11546.78342533528
2020-09-19 00:00:00 UTC,0.0011502470912284656,1250502.4402774915,3522.6725623835882
2020-09-20 00:00:00 UTC,0.0008953444430834205,990365.3590555707,2410.804477962441
2020-09-21 00:00:00 UTC,0.0010553090992777253,1168974.3085760283,4087.843190256994
2020-09-22 00:00:00 UTC,0.0009384959173354778,1041334.905189165,2362.32892241045
2020-09-23 00:00:00 UTC,0.0009883399929316646,1093823.3915078344,2699.982221084097
2020-09-24 00:00:00 UTC,0.0010773735690512722,1194381.6503293482,2875.315162181101
2020-09-25 00:00:00 UTC,0.0010036514903616629,1111555.269720978,5107.062578878287
2020-09-26 00:00:00 UTC,0.0010146149825272519,1174947.8763736314,6598.893531293745
2020-09-27 00:00:00 UTC,0.001144539586510212,1251196.4335329281,10587.244136293779
2020-09-28 00:00:00 UTC,0.0011440261394344863,1271764.3895154572,6885.39449335845
2020-09-29 00:00:00 UTC,0.0012453113033050293,1367593.9014611768,9378.497842125726
2020-09-30 00:00:00 UTC,0.0012643913253747373,1400501.1816070466,10030.167605962257
2020-10-01 00:00:00 UTC,0.001098567398568386,1219710.472603082,15792.850164182772
2020-10-02 00:00:00 UTC,0.00102972339187618,1146584.4456352391,10964.219492391396
2020-10-03 00:00:00 UTC,0.001056680734287662,1171950.727420799,6603.052918878884
2020-10-04 00:00:00 UTC,0.0011103344043961983,1089750.8662507788,12741.36676953569
2020-10-05 00:00:00 UTC,0.0010531826877604202,1166497.7328313189,6352.004156159766
2020-10-06 00:00:00 UTC,0.0010840704437897993,1226233.43994339,4384.191564262436
2020-10-07 00:00:00 UTC,0.0009846208039515107,1322979.5137233858,3111.116934684243
2020-10-08 00:00:00 UTC,0.0010132419154546028,1122512.6383891772,3268.8479488888393
2020-10-09 00:00:00 UTC,0.001134932383133188,1256037.091151698,3523.6676462924856
2020-10-10 00:00:00 UTC,0.0010885262562354396,1206239.0887511633,4245.984163095736
